id,nome,data_nascimento,cpf,cep,cidade,sigla_uf,pais,sexo,telefone,email,data_cadastro
912900c4-d99b-4cfc-a474-1a4effaedb7a,Maria Cecília Cassiano,1963-03-22,423.022.787-82,57383669,Andrade,AC,Brasil,F,+55 (081) 6517-7912,42302278782@example.com.br,2025-08-07
2e2f6f3d-1683-4bc8-a9ce-49ca64c9f59d,Luiz Miguel Dias,1930-11-05,482.761.593-43,93622970,Castro de Campos,GO,Brasil,M,+55 31 9561-6334,48276159343@example.com.br,2025-06-05
df33a180-d09f-4349-98c9-742dacedc131,Lívia Caldeira,1979-01-18,862.036.149-32,67291-363,Moreira,BA,Brasil,F,0900-620-7902,86203614932@example.com.br,2024-09-15
bf81228e-5da8-416d-846a-1b760123fd2e,Fernanda Cavalcante,1996-03-28,728.021.124-13,07763-008,das Neves,RO,Brasil,M,61 9203-1281,72802112413@example.com.br,2025-12-20
386e920e-bd64-47ac-91bc-0a08401a40d0,Igor Rezende,1972-05-07,275.942.014-80,44705185,Novaes Alegre,GO,Brasil,M,+55 (021) 0882-3242,27594201480@example.com.br,2025-03-08
52f88c4f-f3ba-426d-a335-71b13e7e2ec5,Luísa Rios,1964-07-14,020.988.699-15,65352389,Oliveira,PE,Brasil,F,(021) 9893-3263,02098869915@example.com.br,2025-05-10
b411d757-01a1-4742-ac37-971247c49675,Davi da Cruz,1959-05-08,904.095.961-20,75207-688,Novais,AL,Brasil,M,(031) 3368-1513,90409596120@example.com.br,2025-08-09
e91309d2-2107-43b0-911c-300b0ab1555b,Sr. Yuri Gonçalves,1979-10-21,506.376.600-72,96583-391,Pereira de Mendonça,PR,Brasil,F,+55 (061) 6829-5225,50637660072@example.com.br,2025-08-29
69e4eb61-ed40-4673-87d6-b4c9cb3aab0a,Matteo Teixeira,1964-07-23,799.525.197-10,34068-729,Abreu,PA,Brasil,F,0800 510 1382,79952519710@example.com.br,2026-03-21
cc0e8fa0-123f-4b44-bbe8-fb59b4988a50,Thiago Ramos,1943-09-26,591.503.951-91,77119-597,Aragão da Mata,GO,Brasil,F,(081) 1358 9161,59150395191@example.com.br,2024-07-04
3148456a-9942-436f-891a-303b2d2977ba,Gustavo Henrique Sampaio,1957-02-13,898.665.209-16,23904587,Caldeira,RJ,Brasil,F,(011) 2599 8686,89866520916@example.com.br,2025-04-22
67bb56e2-bf16-496f-88fd-0a3b1962bc58,Juliana Carvalho,1952-11-28,611.279.613-79,40806249,Moreira das Pedras,GO,Brasil,M,51 5972 1864,61127961379@example.com.br,2025-09-26
685799fb-3852-4903-8ff8-d04b2f423639,José Almeida,1993-07-20,997.785.650-22,08256944,Sousa de Porto,SE,Brasil,M,+55 81 1943-6952,99778565022@example.com.br,2024-08-01
4df31cf9-71c9-4c6e-92ad-a8147b1fb63c,Sra. Raquel Ferreira,1976-04-09,098.322.445-36,09406-694,Ferreira,TO,Brasil,M,61 2828 5048,09832244536@example.com.br,2025-02-22
0ce448fb-a595-4a71-8fb5-bc94c9bb16f9,Samuel Martins,1988-06-12,619.952.567-66,99548565,Santos do Galho,TO,Brasil,F,0900 263 2294,61995256766@example.com.br,2024-08-14
6e02bab9-55a0-4794-a4b2-f65787aaf84b,Breno Melo,1981-07-30,184.908.077-34,08411-967,Pacheco,GO,Brasil,M,84 9153 1017,18490807734@example.com.br,2024-10-31
68ac4ff6-81dd-4c6a-86af-f30bdd310652,Srta. Luana Carvalho,1956-09-28,433.869.555-84,49848-473,Alves de Minas,PE,Brasil,M,0300-953-2674,43386955584@example.com.br,2025-07-22
3f9911e9-2787-46a2-8605-2464cea4f001,Srta. Mariah Mendes,1968-02-27,108.483.146-82,14725779,da Rosa,SE,Brasil,F,+55 71 7307 7378,10848314682@example.com.br,2025-10-13
d805cce9-8991-4302-b884-b1e404340c46,Carlos Eduardo Siqueira,1974-11-17,772.818.822-94,34228-970,da Cruz,RR,Brasil,F,(081) 0477-1617,77281882294@example.com.br,2026-03-05
fd656eb2-2fdd-4003-b5bd-803880c893ea,Ana Júlia Barbosa,1980-12-14,092.875.024-49,15457-942,Pastor,SP,Brasil,F,+55 (051) 4022 9719,09287502449@example.com.br,2025-04-18
915ff2f6-a6ef-465a-af20-da04ec9177fe,Benjamin Fogaça,1994-10-13,632.440.704-00,02021-653,Duarte da Serra,MA,Brasil,F,61 6460 5621,63244070400@example.com.br,2024-10-21
eeae3293-af74-4b3e-b0f8-1b859099ef62,Theo Mendonça,1976-05-24,985.334.936-97,84167267,Cassiano do Oeste,GO,Brasil,M,(031) 8293 4313,98533493697@example.com.br,2024-06-19
85368ad5-2931-4650-9b69-444e41adda63,Luiz Gustavo Fernandes,1974-02-28,165.783.174-25,77637-358,Ramos Grande,PB,Brasil,M,81 5257-8217,16578317425@example.com.br,2025-05-21
023ba5b3-ea07-41f6-b296-27e8120a279b,Sra. Hadassa Sales,1979-01-06,639.724.808-72,12293-102,Dias,SE,Brasil,M,+55 (031) 2511-8593,63972480872@example.com.br,2025-03-22
f3262177-999b-47ac-8873-36e5de337e0d,Ana Sophia Alves,1944-10-10,776.215.825-77,64804409,Fonseca,SP,Brasil,M,71 3615-2059,77621582577@example.com.br,2025-07-06
a7978b9f-a799-457d-91e5-5eb042277cb5,Noah Monteiro,1991-05-20,561.270.860-56,22288-550,Freitas de Goiás,PR,Brasil,F,0800-835-2137,56127086056@example.com.br,2024-09-04
a556b51f-916e-4291-a5fc-7d6e1eb3e783,Luiz Miguel Castro,1975-09-13,618.545.018-96,74873053,Barros,PE,Brasil,F,+55 (071) 5409-8773,61854501896@example.com.br,2025-03-29
e42f0279-321a-4a97-90d4-25f5b00e6189,Lara da Cruz,1983-10-03,339.313.988-98,85106-002,Fogaça de Goiás,ES,Brasil,F,51 4694 5471,33931398898@example.com.br,2026-02-25
c9790ffb-3c74-4ff7-b51a-e94609fd0922,Caleb da Luz,1953-11-27,298.054.269-64,83563841,Ribeiro,TO,Brasil,M,0500 241 8581,29805426964@example.com.br,2025-01-10
90e199d7-67f4-4f82-b498-6922963404af,Carolina Moraes,1941-09-22,062.937.491-95,05076-144,Moura,GO,Brasil,M,(081) 0363-1687,06293749195@example.com.br,2024-10-13
f918311b-1fe6-4df5-81aa-2ee4be77719f,Manuella Nunes,2007-12-30,705.976.045-69,94681645,da Rocha de Dias,SE,Brasil,M,+55 (051) 8573 8700,70597604569@example.com.br,2025-11-12
0e849349-5637-42e2-a9ff-c6ddc52d1796,Luiz Miguel Pacheco,1929-03-09,959.484.609-84,61588333,Araújo,PA,Brasil,F,+55 (051) 3441-6734,95948460984@example.com.br,2024-05-30
6ca98f38-de74-46b6-97c9-e2a423048471,Jade Gonçalves,1973-02-23,827.370.657-74,62589-313,Rocha,TO,Brasil,M,+55 (071) 3647 6679,82737065774@example.com.br,2026-04-21
9ff83df5-2451-44fd-868b-b054589cab30,Pedro Miguel Cardoso,1941-08-16,994.584.618-52,48173365,Fogaça da Prata,MS,Brasil,M,31 2159-7644,99458461852@example.com.br,2025-05-23
90351a81-c1bb-4902-a2c2-473b930d1d37,Vitor Gabriel Pimenta,1978-06-22,645.983.317-21,67284675,Caldeira da Praia,PR,Brasil,F,+55 11 3512 5819,64598331721@example.com.br,2024-09-27
ba3a7584-b4b0-4365-ba50-b526874a4c43,Sr. Luiz Otávio Vargas,1926-03-10,828.883.652-33,16064785,da Cunha do Oeste,MA,Brasil,F,61 0651 6682,82888365233@example.com.br,2025-10-12
42019285-4518-40e0-8f43-be647bc31214,Dr. Diego Barros,1931-12-04,796.175.866-04,97956773,Siqueira,RS,Brasil,F,+55 (021) 2524-0029,79617586604@example.com.br,2025-03-28
2e279a01-3108-4111-8ccd-989be7dba403,João Felipe Sá,1998-10-07,090.057.726-23,30419-920,Azevedo,RR,Brasil,M,(011) 1048-1339,09005772623@example.com.br,2025-03-13
c94bd138-b7db-43b1-9198-4ff3b6d6bf54,Pedro Miguel Casa Grande,1988-12-20,987.398.477-02,19264743,Aparecida,RS,Brasil,F,0300-558-9591,98739847702@example.com.br,2025-04-29
3aed0d4f-a1e7-4e32-ac1f-1ce78950a340,Rebeca Câmara,1948-09-02,041.134.813-80,09262-701,da Mota das Flores,AP,Brasil,F,+55 41 9513-9488,04113481380@example.com.br,2026-03-14
e470a2b7-de9e-4582-adea-dc76dd133a04,Sara Porto,2008-02-04,214.168.386-07,76856-996,Vasconcelos da Prata,RO,Brasil,M,+55 (021) 6811 9410,21416838607@example.com.br,2025-05-11
9ee17a71-bcc5-4c71-9ffa-2f1263b74593,Maria Liz da Rosa,1956-05-05,430.563.943-25,61424831,Duarte de Alves,SP,Brasil,M,0800 103 9912,43056394325@example.com.br,2024-06-21
820f43e7-dd4b-4d4f-8b43-ba9ca05299b2,Sophie Leão,1969-01-26,744.794.935-03,84956-455,Teixeira,SP,Brasil,F,(021) 9317-4126,74479493503@example.com.br,2025-04-28
ed2562da-afc3-4538-9f7e-f1984d60321d,Sra. Julia Nascimento,1972-12-22,634.425.172-78,14799-920,Campos Paulista,PB,Brasil,F,+55 (071) 6704 1964,63442517278@example.com.br,2024-09-09
5bde86e4-6021-4934-8311-e325de778f1b,Thomas Rodrigues,1957-09-17,496.602.573-12,20221-428,Araújo,PB,Brasil,F,+55 (051) 0151 3396,49660257312@example.com.br,2025-08-21
30460c46-76ca-47cf-a137-f01b1359f325,Maysa Sousa,1999-04-10,538.578.653-56,27519-097,Pastor do Campo,CE,Brasil,M,0800-839-8592,53857865356@example.com.br,2025-12-03
bd6ac04c-02ba-40a4-a5e1-4315a8196dd3,Pedro Leão,1937-01-02,297.164.415-73,58284-922,Guerra,AM,Brasil,F,(031) 3400 4714,29716441573@example.com.br,2026-02-12
776b6fc8-5490-447f-a62a-14e286384e5e,Luna da Paz,2000-07-13,076.717.987-37,49452655,Cavalcanti das Flores,AC,Brasil,F,31 6887-5902,07671798737@example.com.br,2024-07-17
3aa8f75d-6987-4b4e-8aad-21ed6bf03c02,Sabrina Melo,1982-07-04,029.734.603-04,34481-343,Peixoto de da Conceição,PB,Brasil,M,41 8126 3214,02973460304@example.com.br,2025-06-17
ed81266f-9399-4e88-abc0-0379531f0057,Gabrielly Pereira,1961-08-14,977.116.918-30,28396-158,Fonseca Alegre,DF,Brasil,M,(041) 8263-4869,97711691830@example.com.br,2025-05-03
b5f46d06-4aff-4300-b87b-ee32fef09b77,André Jesus,1968-08-22,547.223.999-94,38615899,da Mota de Araújo,TO,Brasil,F,+55 (061) 7941-7828,54722399994@example.com.br,2025-01-10
21eeb5e5-018e-475c-aed0-8c99c354b96e,Manuella da Costa,1996-11-03,060.047.819-83,16573662,da Luz de Guerra,BA,Brasil,F,+55 (084) 1133 4256,06004781983@example.com.br,2024-11-15
1a2750f4-4fd6-4e78-97af-da6cf33b846d,Vicente Garcia,1952-09-08,554.892.848-16,28941-891,Camargo do Sul,AP,Brasil,F,+55 41 2526-2746,55489284816@example.com.br,2025-11-18
237be37b-5bbc-4cb1-86b5-b7b1b3c177c9,Sara Caldeira,1986-05-28,797.630.422-88,02507-498,Rezende,ES,Brasil,M,21 8157 0967,79763042288@example.com.br,2024-09-19
df5197ac-7265-4c8c-9bdf-1c31a468ae10,Luiza Abreu,1931-04-17,229.124.491-53,68911182,Moreira da Serra,SE,Brasil,F,+55 (071) 9968 6773,22912449153@example.com.br,2024-10-22
4cdc90ea-3b66-40b2-8751-462336adb3e8,Ryan da Costa,1972-06-17,951.296.100-38,44923984,Barros de Campos,PA,Brasil,F,+55 84 4042-2773,95129610038@example.com.br,2026-05-18
826dca55-693d-4309-91e2-9befe1549dc4,Alice Silva,1936-09-28,157.325.515-04,07961-817,Ribeiro de Goiás,AP,Brasil,F,(031) 8988-1627,15732551504@example.com.br,2025-04-09
35680eb0-06d2-4ffc-903f-723647ccce58,Henrique Pastor,1943-09-05,012.368.955-49,37800-144,Teixeira,SP,Brasil,F,0500-930-6979,01236895549@example.com.br,2026-03-18
ccd4a0c5-ce56-4684-9b98-701554780833,Apollo Teixeira,1928-10-06,726.517.789-82,03938900,Melo do Amparo,ES,Brasil,F,0300 498 1241,72651778982@example.com.br,2026-03-18
2d88d38e-c1e7-45ce-b25c-7b34f551ac96,Sofia Abreu,1966-12-30,592.025.441-59,38555470,Andrade,BA,Brasil,M,21 7573-4934,59202544159@example.com.br,2025-11-12
806df813-50bc-4bd5-afb6-f5d3d05a694b,Maysa Sá,1971-05-28,312.398.569-31,17921-133,Pacheco do Galho,TO,Brasil,M,+55 (061) 6027-3707,31239856931@example.com.br,2024-07-23
e9891dd8-883b-4d27-8084-369e4a1520ca,Emilly Rocha,1930-08-04,897.348.554-55,20108237,Machado de Vasconcelos,PI,Brasil,M,51 4438 8703,89734855455@example.com.br,2024-06-27
4dba6fbb-1a60-418d-8886-f3444a408fa0,Maria Laura Câmara,1944-06-28,119.124.598-82,14909643,Pires Verde,GO,Brasil,F,+55 51 3240 6386,11912459882@example.com.br,2024-11-02
0acf0da3-a8bf-4ca6-a42c-3abfb1875877,Paulo Rios,1933-10-09,319.673.222-88,37804873,da Rocha,PI,Brasil,M,+55 (081) 0244-6949,31967322288@example.com.br,2026-05-18
b981f6f8-2ad9-4890-b9ae-71b9f53a3c22,Alice Pimenta,1993-07-20,647.440.827-84,34888-330,da Paz do Galho,MG,Brasil,F,+55 (084) 4405-6450,64744082784@example.com.br,2025-02-04
ffd33783-3433-47aa-8fa9-ef6b3c20e6a5,Théo Almeida,1939-05-11,102.050.861-11,01688822,Cardoso,GO,Brasil,F,(021) 4479-6870,10205086111@example.com.br,2025-10-04
963e286c-1a6c-4945-800e-97a3dcb51821,Zoe Correia,1949-05-24,576.619.712-95,77803-948,Freitas de Goiás,ES,Brasil,F,0900 734 1996,57661971295@example.com.br,2025-10-24
abd5afca-643e-4149-93bd-a763a468c7de,Marcelo Novais,2000-07-15,697.189.526-05,33628622,Fogaça da Serra,AL,Brasil,M,+55 84 0192 4845,69718952605@example.com.br,2025-04-04
f8328a66-c388-465d-b1e5-0b837e505543,Ravy Costa,1960-08-13,868.529.388-52,79562-546,Caldeira,DF,Brasil,M,+55 31 7027 8134,86852938852@example.com.br,2025-11-10
edcd61ff-ec66-4e28-8d2d-e05f5a8dfa2f,Rael Costa,1991-10-27,276.181.823-70,85426-047,Santos,MA,Brasil,F,41 5902-1644,27618182370@example.com.br,2024-09-17
ad4c677a-eee0-44e0-b2fa-007f61edbe1b,Mariana Cirino,1976-07-10,546.712.543-97,39835-924,Leão,SC,Brasil,M,+55 71 2238 4306,54671254397@example.com.br,2025-05-03
119eb5a1-1be0-4f2e-b2e7-641132066cd1,Sr. Leonardo Pinto,1953-08-24,694.775.490-81,17378032,Souza do Campo,SP,Brasil,F,+55 (084) 0164 0637,69477549081@example.com.br,2024-08-08
cb85a40a-4542-46b6-a986-188caf36d59a,Gabriela Cassiano,2006-10-06,843.538.887-48,80439-061,Camargo do Sul,RS,Brasil,F,81 7808-4865,84353888748@example.com.br,2026-05-21
a2d7c55b-cd25-4664-9306-ce8d8cf89d76,Maria Isis da Luz,1968-02-03,677.057.236-12,76568-268,Pastor de Goiás,RO,Brasil,M,0300-594-3665,67705723612@example.com.br,2025-10-15
44ebf694-c0dd-49f7-a5fb-64f0547f52e9,Felipe Pires,1937-04-25,882.606.925-54,46312-479,Alves,AP,Brasil,M,31 8419 6576,88260692554@example.com.br,2026-05-05
84245f34-8a12-4c5c-980c-e5426ecc1839,Valentina Gomes,1989-05-18,461.622.810-77,13837-069,Jesus das Flores,AM,Brasil,M,41 9680 2078,46162281077@example.com.br,2025-11-28
4ea510d4-9acd-4064-86c6-dbc7e015ad64,Sabrina da Rosa,1966-12-28,869.736.588-20,35492257,Cardoso Grande,BA,Brasil,F,21 9743-0720,86973658820@example.com.br,2024-06-08
232b27fe-ee0c-4a2a-9e8e-9a1f495eb400,Maysa Monteiro,1974-07-24,579.261.459-07,87858-159,Brito,PR,Brasil,M,41 4341 7961,57926145907@example.com.br,2025-12-21
9bafacc0-6f9f-4368-ab83-8d1020d5c5e4,João Lucas Melo,1968-04-11,117.433.384-17,25319440,Cardoso,MA,Brasil,M,+55 71 9159 3536,11743338417@example.com.br,2025-07-15
2deff658-b99a-421f-83b9-8bf753d5e6f5,Léo Marques,1975-04-28,368.518.108-12,73390090,Rodrigues,CE,Brasil,F,+55 (051) 6157-3210,36851810812@example.com.br,2025-12-06
495e5bab-ac00-4daf-b92a-8d519f4d9b63,Dr. Anthony Vasconcelos,1942-02-13,856.532.061-26,41502-187,da Luz,AC,Brasil,F,+55 61 3203 8368,85653206126@example.com.br,2025-01-21
93111d40-186c-47fc-ac7d-f5a2f7c1ace3,Enrico Vargas,1967-02-16,117.080.981-82,74576-299,Pinto,RJ,Brasil,M,21 2562-3737,11708098182@example.com.br,2025-09-03
b44f874b-4cd9-4c4a-9028-60ec1a563cc0,João Guilherme Aragão,1994-10-26,762.651.398-19,49641817,Castro,MS,Brasil,F,+55 (084) 9861-4030,76265139819@example.com.br,2024-07-21
0cc0f4a9-11e1-4772-969b-64126c0f3dd4,Allana Almeida,1971-02-09,067.123.077-26,87736-006,Oliveira de Rios,MS,Brasil,F,(011) 5558 5872,06712307726@example.com.br,2025-10-14
7f7861e8-b02a-44a9-8b0b-33587440ef49,Otávio Ramos,1959-06-22,191.014.721-78,13169537,Vasconcelos das Flores,SE,Brasil,M,(084) 7460 3625,19101472178@example.com.br,2024-09-24
b2f5f9d3-48a4-405b-b4da-87d4e3a28654,Dr. Bernardo Moura,1995-08-31,693.038.436-18,77059268,Silveira Alegre,TO,Brasil,F,(081) 2436 8076,69303843618@example.com.br,2025-02-05
4fd4f0a4-9f3c-491c-b821-4cfa1785bac9,Heitor Barbosa,1937-04-01,444.505.825-58,11648036,Novaes,PA,Brasil,M,0500 694 1593,44450582558@example.com.br,2026-05-19
49cf559c-6d52-42bb-b64e-a44b62303ed6,Léo Porto,1986-11-27,353.369.656-16,75942146,Nascimento,PA,Brasil,F,+55 61 8269 1841,35336965616@example.com.br,2025-02-02
70b91984-bd5c-4d84-a339-1b60c943e9fb,Olívia da Paz,1942-02-25,809.725.777-51,40529-489,Silva,RO,Brasil,M,+55 81 1738 7754,80972577751@example.com.br,2025-09-22
34f1ee10-7358-41c5-84ee-a7dc239fcbef,Laís Campos,1936-04-09,360.484.835-74,98293767,Rios das Pedras,MS,Brasil,F,+55 (011) 2855-8844,36048483574@example.com.br,2026-04-04
cc1d1a3f-2aa6-4562-81f2-62b857f26c5b,Davi Lucas da Rocha,1972-09-23,571.621.583-22,06814-691,Mendonça de Fernandes,RO,Brasil,F,0800 783 0335,57162158322@example.com.br,2025-12-28
06ed4eb4-f4d2-42cd-8cdf-1ac688ae4726,Benicio Dias,1971-03-02,474.214.790-15,59423645,Correia Grande,RO,Brasil,F,+55 (061) 6920 8456,47421479015@example.com.br,2025-04-01
204d2471-90a7-482d-9f78-5938aff9300e,Pedro Henrique da Paz,1966-11-06,554.052.879-65,81417-488,das Neves,MT,Brasil,M,(061) 1240 2089,55405287965@example.com.br,2024-06-03
dd99eb38-4000-49ab-9513-ff40264d4a86,Sr. Enzo Cassiano,1994-10-12,760.169.272-68,36733-658,Ribeiro das Flores,RR,Brasil,M,0900 740 1393,76016927268@example.com.br,2026-04-18
71b5397f-c066-47a4-9ccb-3c8ac1481445,Gustavo Barros,1973-11-25,434.385.435-39,30099718,Câmara da Praia,MT,Brasil,M,(021) 8889 3987,43438543539@example.com.br,2024-12-03
4e3d35b1-7c21-4329-9d51-12524ed0874b,Melissa Ribeiro,1957-01-19,167.603.338-53,24505-118,Vargas Alegre,RN,Brasil,F,+55 61 6341 2852,16760333853@example.com.br,2025-12-12
2b5d20f7-f912-44b7-ae18-9c5ea318ebd9,Sr. Gael Henrique Caldeira,1934-06-20,027.891.065-28,14632790,Albuquerque do Oeste,PE,Brasil,M,+55 84 1336 5167,02789106528@example.com.br,2025-07-31
63e13c9e-e379-4822-8732-0704d9888284,Enzo Gabriel Moreira,1984-09-20,717.804.173-97,55305252,da Rocha,SE,Brasil,F,(021) 7942-9841,71780417397@example.com.br,2024-11-04
a0030903-f72a-4b05-b075-e44d1aab6049,Eduardo Aparecida,2005-05-29,203.794.238-83,37526-115,Carvalho,PB,Brasil,M,51 6989 5213,20379423883@example.com.br,2025-10-30
c5edd0a2-60f7-4958-8700-02b36e35a45f,Yan Martins,1928-07-19,778.430.157-61,09485228,da Rocha,BA,Brasil,M,(051) 6018 7888,77843015761@example.com.br,2024-09-09
fd131190-ee19-4fcc-9dbb-4b949c878064,Benjamin da Costa,2005-04-04,314.076.202-69,25674-757,Cirino das Flores,PR,Brasil,M,(061) 1285 6891,31407620269@example.com.br,2024-11-21
c3b4d93e-1395-44f6-9237-482647a69d44,Luan Viana,1938-12-16,152.636.994-71,73619792,Fonseca do Amparo,SP,Brasil,M,+55 (031) 7826 0666,15263699471@example.com.br,2025-04-26
d1384569-85a8-4bcf-b8b1-26744f38ced1,Anthony Gabriel Machado,1990-05-29,848.009.970-05,67848-042,Garcia da Serra,PA,Brasil,F,+55 (081) 4851-2628,84800997005@example.com.br,2025-07-28
02b2713d-b42a-42fb-aa43-9605e285c5e0,Ian da Conceição,1935-06-01,228.369.711-61,70834-251,Nascimento de da Conceição,RO,Brasil,F,0900 937 0524,22836971161@example.com.br,2025-04-12
933587fb-9971-467d-886c-c95c3eb94132,Marina Abreu,1942-07-06,872.344.147-23,93619519,Marques,BA,Brasil,M,+55 (021) 1714-0087,87234414723@example.com.br,2025-12-18
a80157ce-503b-4515-a278-b451265b0d32,Apollo Barros,1958-11-02,419.241.929-61,12978841,Machado,SC,Brasil,M,(031) 6152 2989,41924192961@example.com.br,2024-09-18
0c0db337-f70e-4259-b96d-617940cfaa7f,Eloá Jesus,1935-02-27,310.667.321-07,20907-464,Azevedo de Almeida,SE,Brasil,M,0900-258-3970,31066732107@example.com.br,2025-01-29
37bea432-d26b-40b7-8814-28f326d6574a,Thomas Mendonça,1990-04-20,534.781.453-59,43040-059,Novais,MA,Brasil,F,81 6514-0529,53478145359@example.com.br,2024-11-17
e86be904-6b86-45f1-b82f-95e905dbc0cd,Emanuella da Mata,1929-04-24,426.522.816-96,18688-128,Oliveira da Prata,MG,Brasil,F,(031) 2515-7974,42652281696@example.com.br,2026-02-19
8144a1ca-1a63-45b7-bf01-a04134e85f68,Rael Câmara,1932-11-15,216.901.183-28,27769-861,da Cunha de Goiás,TO,Brasil,F,0800-390-5167,21690118328@example.com.br,2025-08-28
a9f686eb-42b6-4f40-b2f2-fbdca2eba4cd,Ana Liz Camargo,1928-09-07,572.059.372-43,99928-902,Sales de Montenegro,PI,Brasil,F,+55 11 8377-9601,57205937243@example.com.br,2026-05-01
b061239f-22f8-4e73-b54e-72e58a60feba,Bryan Sá,1960-04-06,663.342.881-35,70946860,Costela,MS,Brasil,M,+55 (084) 0089 8729,66334288135@example.com.br,2024-11-12
83e27daa-5d9b-48a3-a43d-a69d0dd49480,Ana Beatriz Caldeira,2001-11-25,090.779.405-35,66954-033,Melo da Mata,PI,Brasil,F,61 3474 0050,09077940535@example.com.br,2026-04-09
8ae13fe0-ce0b-4479-b0dd-61df25e21a2a,Ravy Fogaça,1946-09-09,918.434.934-82,48435-160,Martins Verde,MA,Brasil,F,81 8008-7787,91843493482@example.com.br,2026-05-02
75838134-f993-4741-928f-93e5caf0b4f0,Isabella Silveira,2003-07-16,164.416.492-28,84080466,Ferreira,RJ,Brasil,F,+55 (081) 6589-0313,16441649228@example.com.br,2026-01-02
00efeba6-8d02-46c7-9ea1-138c1159cc5a,Ana Carolina Abreu,1941-10-03,423.509.401-47,71102700,Lopes da Prata,AC,Brasil,F,11 4858 6786,42350940147@example.com.br,2025-08-09
0da9f753-c4c4-4198-a180-18ac08c855eb,Dr. Augusto Vasconcelos,1951-05-13,238.215.375-26,84856192,Martins de Alves,BA,Brasil,M,+55 81 3441 3788,23821537526@example.com.br,2026-01-22
a3212302-c53a-4478-9c30-309073db4b18,Henry Monteiro,1962-12-04,983.769.401-92,17653531,Moreira Grande,RJ,Brasil,M,+55 (071) 8510 1924,98376940192@example.com.br,2024-11-12
a3213418-2314-4eed-8380-5b968275e842,Sr. Luiz Gustavo Andrade,1930-01-20,867.526.569-57,88678320,da Conceição,PB,Brasil,M,81 3524 6188,86752656957@example.com.br,2024-11-13
287999c9-5a7b-40bf-b1f3-6bb6af5fbfc8,Thales da Cruz,1999-02-09,443.425.132-02,18379294,Sales de Nascimento,AP,Brasil,M,+55 (011) 0890 7104,44342513202@example.com.br,2025-05-04
b858f746-a342-4523-938c-b81ee69bad1c,Bryan Mendonça,1946-06-18,543.953.983-28,69823996,Cardoso,RJ,Brasil,F,0800-096-9835,54395398328@example.com.br,2026-01-18
7482c09a-4a6b-44d0-92d3-9453b060f3e3,Dra. Laís Melo,2006-09-12,206.219.831-48,46929-327,Rodrigues do Galho,RR,Brasil,M,+55 51 3825 2650,20621983148@example.com.br,2025-12-14
2f0a93c1-4af6-43e9-aad8-957190271427,Thomas Correia,1956-10-12,642.879.885-47,40111808,da Cruz,RR,Brasil,M,0500 111 2015,64287988547@example.com.br,2025-10-16
1f3e89af-293f-4b59-9f0c-6a1658b8284c,Olivia Cunha,1984-07-24,934.654.345-23,50119-693,Alves das Flores,CE,Brasil,F,+55 84 5901 7089,93465434523@example.com.br,2024-12-03
2edb31d3-ea71-4fd3-b30a-94c67e221a8a,Breno Costela,1974-11-27,601.966.287-24,14590-728,Nogueira,RO,Brasil,F,71 7065 0639,60196628724@example.com.br,2025-06-16
91e94564-b4d2-49c5-b7b3-80c2a29b47f0,Pedro Lucas Andrade,1935-06-02,644.408.565-16,87589743,Borges de Gonçalves,SC,Brasil,F,+55 (051) 6243-1694,64440856516@example.com.br,2025-12-18
878b2973-63fb-457f-832a-fc2b8898713d,Benício Pimenta,1946-04-27,654.986.719-74,03718-923,Vasconcelos Verde,SP,Brasil,F,+55 (011) 6518-8454,65498671974@example.com.br,2024-07-10
ba49d82a-bf64-4c91-8331-30abc9704512,Ana Laura Guerra,1957-12-30,003.195.735-72,61480801,Silveira,AM,Brasil,F,+55 51 1212 7349,00319573572@example.com.br,2025-03-18
6a4f9453-560b-4766-8e9c-d1c4a71daba4,Elisa Rocha,1949-06-19,325.577.140-16,50514-413,Castro Paulista,PR,Brasil,M,0900 521 3925,32557714016@example.com.br,2024-09-26
8aec360c-85c9-40c4-a497-880851f6b8e9,Felipe Pereira,1935-04-27,634.253.779-55,86040-808,Sá de Pastor,RR,Brasil,F,11 0110-1840,63425377955@example.com.br,2025-12-14
5a54d14b-11ac-49ed-a155-68c6da78ba3a,Sra. Lara Carvalho,1998-03-25,420.189.594-91,50987-999,das Neves,SP,Brasil,M,+55 (031) 8161 8128,42018959491@example.com.br,2024-08-20
30ab244f-a946-457d-8293-d21143a89ec0,Dr. Ian Castro,1983-08-07,011.087.304-80,16938799,Fogaça do Amparo,MG,Brasil,F,+55 51 7472 5491,01108730480@example.com.br,2024-06-17
8281059a-6845-49b9-a3eb-1aaf48ab0c83,Dra. Anna Liz Pereira,1962-01-25,353.240.754-34,19186648,Jesus,AL,Brasil,M,+55 (081) 7242-7834,35324075434@example.com.br,2025-04-25
